"county","ass","asshole","bastard","bitch","bitched","bitchy","bloody","bullshit","cock","crap","crappy","cunt","damn","damnit","damned","darn","dick","dickhead","douche","douchebag","dumbass","dyke","fag","faggot","fatass","freaking","friggin","fuck","fucked","fucker","fuckery","fucking","goddamn","gosh","hell","hoe","homo","jackass","motherfucker","motherfucking","nigger","piss","pissed","pissy","pussy","shit","shittiest","shitty","slut","slutty","twat","whore"
"minnesota,rock",485.172,34.167,13.667,341.67,13.667,6.833,13.667,13.667,13.667,232.336,34.167,0,423.671,6.833,6.833,20.5,82.001,0,27.334,20.5,13.667,0,13.667,13.667,6.833,82.001,0,587.673,34.167,20.5,0,246.002,6.833,252.836,375.837,61.501,0,13.667,6.833,0,0,109.334,177.668,41,102.501,908.842,0,41,20.5,6.833,0,20.5
"minnesota,roseau",811.474,85.182,26.9,537.994,0,8.967,8.967,116.565,67.249,94.149,8.967,22.416,771.124,31.383,0,22.416,174.848,4.483,40.35,8.967,26.9,17.933,58.283,13.45,17.933,49.316,0,1519.832,215.197,31.383,0,757.674,26.9,107.599,600.759,22.416,13.45,8.967,13.45,0,13.45,98.632,174.848,4.483,219.681,1340.501,8.967,112.082,80.699,8.967,0,35.866
"minnesota,st louis",690.658,76.371,9.571,577.957,4.688,8.789,30.47,91.606,17.97,66.214,13.087,18.36,597.685,14.844,7.618,15.626,145.71,1.367,45.315,8.008,17.384,3.32,23.439,21.29,2.93,60.354,3.516,1392.84,177.352,32.423,3.516,846.134,14.063,72.464,464.475,67.581,7.813,5.274,8.789,5.664,1.758,68.558,138.678,3.516,78.91,1391.277,8.008,102.153,49.416,8.985,3.32,43.166
"minnesota,scott",874.288,58.936,12.1,807.155,1.952,11.709,19.515,96.016,12.88,77.281,14.832,16.393,664.303,19.515,11.319,15.222,184.225,2.342,47.227,7.026,30.834,7.416,32.395,29.663,3.122,88.99,3.513,1627.19,196.715,22.248,2.732,1161.164,15.612,69.084,454.317,120.215,10.538,7.416,12.88,4.684,4.293,62.839,126.85,3.513,94.454,1704.471,7.416,88.6,43.714,6.635,3.513,29.663
"minnesota,sherburne",667.243,88.074,9.476,652.192,2.23,11.149,15.608,102.01,20.067,73.023,11.149,28.429,603.139,22.855,5.574,13.378,181.722,2.23,61.875,10.591,24.527,3.345,23.412,24.527,2.787,95.32,4.459,1635.498,193.428,31.216,0.557,1130.467,22.855,78.598,453.748,48.496,11.149,7.247,6.132,2.787,3.902,68.006,156.08,7.804,65.777,1538.505,6.132,125.422,61.317,7.247,8.919,30.659
"minnesota,sibley",665.34,63.366,0,639.994,0,6.337,19.01,114.058,25.346,82.375,19.01,31.683,652.667,12.673,19.01,31.683,120.395,6.337,50.693,44.356,31.683,6.337,19.01,12.673,0,88.712,0,1793.25,190.097,76.039,0,1368.7,50.693,38.019,608.311,19.01,6.337,19.01,19.01,6.337,0,158.414,215.443,0,50.693,1761.567,6.337,209.107,126.731,0,6.337,44.356
"minnesota,stearns",838.267,64.926,13.397,669.047,5.153,8.451,26.795,99.347,17.52,65.957,10.924,17.107,719.339,28.032,6.183,14.84,160.151,2.061,45.551,10.924,27.001,2.886,21.23,19.375,3.298,82.446,5.153,1480.726,201.374,33.597,4.122,903.812,18.963,81.415,475.3,69.048,7.008,6.39,11.13,4.122,2.679,57.712,157.059,4.741,84.095,1570.798,5.977,102.027,44.521,6.596,8.038,34.627
"minnesota,steele",823.866,62.1,16.56,560.974,2.07,6.21,16.56,93.151,4.14,103.501,16.56,10.35,600.305,18.63,16.56,16.56,149.041,0,39.33,4.14,24.84,6.21,22.77,16.56,4.14,74.521,12.42,1144.719,155.251,35.19,2.07,722.436,20.7,91.081,482.314,78.661,6.21,6.21,6.21,10.35,0,47.61,138.691,8.28,76.591,1401.401,2.07,76.591,39.33,6.21,22.77,45.54
"minnesota,stevens",571.179,130.804,21.801,431.655,8.72,17.441,13.08,82.843,17.441,122.084,4.36,17.441,619.141,21.801,0,30.521,135.165,0,17.441,4.36,26.161,0,8.72,0,0,78.483,4.36,1251.363,209.287,26.161,8.72,645.302,34.881,78.483,379.333,30.521,8.72,4.36,13.08,4.36,0,43.601,130.804,13.08,61.042,1421.408,21.801,117.724,26.161,0,0,21.801
"minnesota,swift",631.319,172.178,19.131,966.11,19.131,47.827,38.262,133.916,9.565,47.827,47.827,76.524,487.838,47.827,0,19.131,66.958,0,76.524,28.696,47.827,0,47.827,0,0,114.785,0,1482.644,133.916,19.131,0,1071.33,0,105.22,583.492,76.524,28.696,9.565,19.131,9.565,0,66.958,162.613,19.131,38.262,1511.34,28.696,86.089,28.696,9.565,0,19.131
"minnesota,todd",422.294,67.031,13.406,536.247,6.703,0,13.406,80.437,13.406,93.843,13.406,6.703,529.544,13.406,13.406,33.515,53.625,0,80.437,13.406,13.406,6.703,20.109,13.406,0,40.219,0,1179.743,147.468,26.812,0,656.903,6.703,120.656,449.107,40.219,13.406,0,13.406,0,0,73.734,140.765,0,40.219,1233.368,6.703,93.843,67.031,6.703,6.703,80.437
"minnesota,traverse",362.836,145.134,0,411.214,24.189,0,24.189,72.567,96.756,48.378,0,72.567,604.727,0,0,72.567,193.512,0,48.378,0,0,0,0,72.567,0,48.378,0,870.806,193.512,48.378,0,266.08,120.945,169.323,435.403,24.189,0,0,0,0,0,48.378,72.567,0,48.378,774.05,0,24.189,96.756,0,0,24.189
"minnesota,wabasha",897.224,119.389,7.236,712.715,10.854,21.707,21.707,173.656,21.707,75.975,10.854,32.561,607.797,25.325,0,21.707,202.599,3.618,104.917,7.236,36.178,14.471,21.707,3.618,0,57.885,0,1526.729,151.949,43.414,0,984.053,36.178,25.325,557.147,108.535,0,7.236,10.854,10.854,14.471,137.478,376.255,32.561,72.357,1816.156,3.618,144.714,86.828,7.236,14.471,65.121
"minnesota,wadena",524.966,68.474,15.216,509.75,0,0,7.608,98.907,7.608,121.731,0,30.433,608.657,22.825,0,30.433,114.123,0,53.257,15.216,53.257,0,45.649,22.825,0,121.731,0,1270.571,76.082,45.649,0,677.13,30.433,98.907,426.06,45.649,0,30.433,7.608,0,0,53.257,136.948,15.216,53.257,966.242,0,7.608,22.825,0,0,83.69
"minnesota,waseca",752.722,65.05,13.939,580.804,4.646,27.879,9.293,106.868,0,125.454,13.939,32.525,873.529,65.05,27.879,27.879,92.929,9.293,106.868,27.879,65.05,0,18.586,32.525,4.646,116.161,18.586,1282.415,181.211,78.989,32.525,896.761,9.293,88.282,580.804,27.879,18.586,0,9.293,9.293,0,60.404,125.454,9.293,78.989,1389.283,4.646,69.696,55.757,9.293,0,37.171
"minnesota,washington",907.766,75.609,15.304,815.792,5,7.576,20.607,108.792,18.637,77.428,13.031,25.153,628.815,28.183,8.182,14.395,198.039,1.515,38.183,7.879,29.395,7.728,25.304,35.759,2.879,71.518,3.94,1709.315,208.039,31.971,1.667,1129.896,21.213,55.76,508.203,105.914,6.212,8.182,15.152,6.515,5.455,54.396,138.188,3.485,113.641,1735.074,6.061,105.307,42.123,6.97,5,34.547
"minnesota,watonwan",931.962,88.019,5.178,973.382,20.71,10.355,25.888,144.972,15.533,62.131,20.71,31.065,802.523,10.355,20.71,36.243,139.794,0,41.421,10.355,67.308,15.533,25.888,20.71,5.178,113.906,0,2443.81,279.588,36.243,5.178,1894.989,20.71,108.729,507.401,113.906,5.178,0,25.888,0,0,113.906,274.411,0,72.486,1894.989,0,98.374,51.776,5.178,0,67.308
"minnesota,wilkin",1664.42,71.192,17.184,1932.004,4.91,0,17.184,78.557,41.733,46.643,12.274,83.467,1048.241,22.094,2.455,19.639,500.799,7.365,19.639,4.91,17.184,7.365,36.823,19.639,7.365,90.831,0,2680.748,314.227,24.549,2.455,1340.374,17.184,103.106,662.822,380.509,19.639,4.91,7.365,4.91,17.184,51.553,117.835,2.455,544.987,2963.061,4.91,103.106,61.372,12.274,12.274,27.004
"minnesota,winona",682.64,64.835,19.326,522.422,5.611,10.598,38.028,109.098,13.715,61.095,14.339,16.832,628.403,24.313,10.598,13.092,117.202,1.87,66.082,19.326,26.807,4.364,16.832,11.221,1.247,73.563,5.611,1293.587,162.088,33.664,0,813.557,24.313,71.693,483.77,48.003,5.611,4.364,16.209,10.598,1.247,61.095,145.256,4.364,61.095,1336.603,8.104,110.968,42.392,7.481,3.117,43.639
"minnesota,wright",612.502,68.821,12.705,572.798,4.764,8.47,25.411,90.525,18.529,102.172,18.529,26.999,593.974,26.469,7.941,22.234,132.347,2.647,51.351,10.058,23.293,4.235,28.058,18.529,0.529,107.466,4.235,1229.24,162.522,31.234,1.588,764.437,15.882,106.407,484.92,50.821,9,4.235,17.999,1.059,5.294,65.115,153.523,3.176,70.938,1232.946,9,111.701,44.469,6.353,7.411,38.645
"minnesota,yellow medicine",421.876,76.705,25.568,370.74,0,0,25.568,102.273,12.784,102.273,12.784,51.137,473.013,38.352,0,0,76.705,0,25.568,0,12.784,0,12.784,0,0,140.625,0,651.99,76.705,25.568,0,434.66,25.568,140.625,383.524,51.137,0,12.784,0,0,12.784,51.137,204.546,12.784,38.352,1201.708,12.784,102.273,38.352,0,0,63.921
"mississippi,adams",2040.03,83.59,13.755,1285.6,10.581,10.581,6.349,133.321,10.581,61.37,5.291,29.627,1351.203,22.22,27.511,14.813,189.401,3.174,21.162,2.116,24.336,1.058,33.859,29.627,6.349,169.297,2.116,1650.647,282.515,32.801,0,808.394,7.407,103.694,856.009,216.912,8.465,3.174,26.453,7.407,43.382,112.159,202.098,11.639,207.389,2870.644,1.058,38.092,51.847,2.116,8.465,58.196
"mississippi,alcorn",325.929,31.728,5.769,224.978,0,5.769,8.653,92.299,5.769,190.366,5.769,2.884,372.079,5.769,20.19,20.19,43.265,0,11.537,2.884,8.653,0,8.653,17.306,0,175.944,8.653,305.739,54.802,2.884,2.884,149.985,2.884,112.489,314.392,86.53,8.653,5.769,2.884,0,8.653,46.149,72.108,0,20.19,608.594,0,14.422,14.422,5.769,0,40.381
"mississippi,amite",1813.442,11.334,22.668,1235.407,0,0,0,192.678,0,34.002,0,0,952.057,0,0,0,272.016,0,11.334,11.334,22.668,0,11.334,0,0,170.01,11.334,1688.768,170.01,0,22.668,612.037,11.334,56.67,646.039,328.686,0,0,0,11.334,0,68.004,215.346,11.334,249.348,2708.829,0,22.668,0,0,0,56.67
"mississippi,attala",1681.912,22.485,4.497,1020.84,0,0,0,184.381,0,161.895,0,4.497,989.36,4.497,4.497,31.48,85.445,0,13.491,4.497,0,0,0,0,0,197.872,0,1061.313,175.387,4.497,13.491,445.212,8.994,85.445,912.909,224.855,0,0,22.485,8.994,0,58.462,184.381,0,161.895,2419.435,0,22.485,0,4.497,8.994,26.983
"mississippi,benton",858.414,26.013,0,910.439,0,0,0,130.063,0,104.05,0,0,936.451,52.025,26.013,26.013,104.05,0,26.013,0,26.013,0,0,0,0,104.05,0,1352.652,260.125,0,26.013,572.276,26.013,78.038,702.339,442.213,0,0,0,0,0,52.025,182.088,0,312.15,1872.903,0,26.013,26.013,0,0,0
"mississippi,bolivar",1978.386,17.508,19.099,983.622,4.775,4.775,35.016,176.67,12.733,84.356,7.958,4.775,1448.376,9.55,17.508,28.649,203.728,4.775,12.733,0,28.649,0,0,6.366,0,63.665,3.183,1513.632,189.403,7.958,9.55,498.178,15.916,27.058,713.047,261.026,4.775,6.366,3.183,4.775,11.141,79.581,181.445,4.775,213.277,2895.16,3.183,23.874,28.649,1.592,6.366,12.733
"mississippi,calhoun",1794.717,3.361,3.361,1146.064,0,0,0,211.736,0,114.27,6.722,3.361,1246.891,0,6.722,40.331,151.24,0,3.361,3.361,3.361,0,3.361,3.361,0,241.984,0,1808.16,336.089,10.083,3.361,453.721,3.361,94.105,742.757,517.577,0,0,16.804,6.722,0,43.692,77.301,6.722,168.045,2836.593,0,13.444,20.165,3.361,0,20.165
"mississippi,carroll",2484.848,20.742,8.297,1621.996,0,0,0,203.268,8.297,29.038,8.297,4.148,1182.273,4.148,29.038,8.297,219.861,4.148,8.297,0,16.593,0,8.297,4.148,4.148,82.967,0,2480.7,273.79,4.148,8.297,551.728,4.148,74.67,800.627,402.388,8.297,0,12.445,0,4.148,95.412,257.196,0,381.646,3700.308,0,29.038,12.445,0,4.148,24.89
"mississippi,chickasaw",2521.651,11.41,11.41,1546.08,0,11.41,0,102.692,17.115,91.281,5.705,0,1608.836,62.756,17.115,0,148.332,0,0,0,22.82,0,11.41,11.41,5.705,108.397,0,1762.874,268.139,5.705,28.525,524.868,0,51.346,1106.788,285.255,0,0,17.115,0,0,102.692,199.678,0,216.794,2921.007,5.705,28.525,17.115,0,0,5.705
"mississippi,choctaw",765.945,0,12.982,493.321,0,0,0,38.946,0,142.803,12.982,0,636.124,0,38.946,25.964,38.946,0,12.982,0,12.982,0,12.982,0,0,116.839,0,454.374,90.875,0,0,142.803,0,51.928,662.088,155.785,25.964,0,0,0,0,90.875,181.75,0,38.946,1246.284,0,12.982,0,0,0,12.982
"mississippi,claiborne",2737.429,23.133,13.494,1632.818,3.856,3.856,1.928,161.932,11.567,23.133,0,1.928,1605.83,1.928,9.639,25.061,227.476,5.783,1.928,0,17.35,0,0,3.856,0,44.339,0,1831.378,323.865,3.856,30.844,568.691,5.783,23.133,734.479,638.091,13.494,11.567,9.639,13.494,3.856,84.822,183.138,0,366.276,3888.305,0,15.422,13.494,0,0,19.278
"mississippi,clarke",1156.079,23.755,3.959,855.181,7.918,3.959,7.918,114.816,3.959,158.367,7.918,15.837,720.569,3.959,19.796,31.673,158.367,0,0,0,3.959,0,11.878,3.959,0,110.857,7.918,1187.752,182.122,15.837,19.796,360.285,0,51.469,597.835,261.305,7.918,0,7.918,0,0,83.143,193.999,0,241.51,2082.525,0,31.673,35.633,0,7.918,63.347
"mississippi,clay",1951.349,24.911,8.304,1507.106,0,0,4.152,132.858,12.455,87.188,0,8.304,1544.472,8.304,12.455,20.759,190.983,0,8.304,4.152,16.607,8.304,0,4.152,4.152,70.581,4.152,1776.973,232.501,4.152,8.304,776.388,16.607,41.518,892.638,348.752,0,0,4.152,8.304,0,45.67,166.072,0,386.118,3230.106,4.152,16.607,16.607,0,12.455,29.063
"mississippi,coahoma",3535.9,20.799,25.256,1923.945,0,7.428,5.943,103.997,2.971,29.713,5.943,1.486,2118.569,1.486,7.428,25.256,193.137,0,1.486,0,14.857,5.943,2.971,1.486,1.486,50.513,0,1926.917,282.278,4.457,8.914,481.358,8.914,11.885,895.86,610.611,5.943,1.486,4.457,1.486,4.457,89.14,150.053,5.943,279.306,4517.929,1.486,13.371,8.914,1.486,0,13.371
"mississippi,copiah",1561.715,21.624,7.208,1609.768,0,0,0,187.406,9.611,38.442,2.403,0,1105.214,12.013,4.805,9.611,201.822,0,4.805,2.403,14.416,2.403,7.208,2.403,0,172.99,2.403,1936.527,269.096,2.403,12.013,1021.122,21.624,43.248,605.465,372.409,9.611,7.208,26.429,7.208,0,36.04,84.092,2.403,319.551,2787.061,0,16.818,14.416,0,2.403,14.416
"mississippi,covington",1184.678,9.791,4.895,788.153,0,0,0,53.849,4.895,88.117,29.372,0,837.107,0,4.895,24.477,215.396,0,24.477,0,9.791,0,14.686,34.268,0,44.058,9.791,851.793,161.547,4.895,9.791,332.885,0,146.861,460.164,249.663,4.895,0,0,0,0,39.163,171.338,0,137.07,1693.795,0,44.058,24.477,0,0,4.895
"mississippi,de soto",1461.948,33.166,10.334,904.855,2.163,5.047,5.047,92.528,7.931,141.556,11.055,8.412,954.124,18.025,5.287,14.18,164.388,0.721,10.815,2.163,20.188,5.047,21.39,33.166,2.884,148.045,2.644,982.243,132.904,11.536,4.566,413.854,6.249,107.91,677.981,429.957,6.729,5.768,9.133,6.489,4.566,57.92,122.81,2.644,115.12,1943.576,2.163,25.956,24.514,2.644,1.202,27.879
"mississippi,forrest",1937.018,40.166,6.544,1121.728,1.805,4.513,9.477,101.996,6.77,64.763,6.093,8.124,1125.339,5.416,6.093,15.796,214.146,0.451,7.221,1.354,11.283,6.318,8.349,13.539,2.482,103.801,4.964,1309.247,192.935,11.283,8.575,444.088,7.221,58.896,767.676,356.76,5.641,2.257,7.672,5.19,7.221,50.547,124.561,6.093,198.125,2308.67,1.354,26.176,13.539,2.708,1.354,21.663
"mississippi,franklin",1558.981,49.491,12.373,1336.27,0,0,0,173.22,0,86.61,0,74.237,1558.981,0,12.373,24.746,222.712,0,0,0,12.373,0,12.373,24.746,0,86.61,0,1546.609,358.813,0,12.373,395.932,12.373,160.847,767.118,309.322,12.373,0,0,0,0,98.983,136.102,12.373,346.44,2870.506,0,37.119,37.119,0,0,49.491
"mississippi,george",1100.728,97.343,0,681.403,0,37.44,14.976,134.783,1242.999,179.711,7.488,0,524.156,0,37.44,0,194.687,0,7.488,0,14.976,0,22.464,0,0,127.295,0,1078.264,112.319,0,0,351.933,0,97.343,591.548,149.759,0,7.488,0,0,7.488,44.928,149.759,0,329.47,1669.812,7.488,22.464,22.464,0,0,14.976
"mississippi,greene",1383.611,77.95,19.487,1071.811,0,0,19.487,136.412,0,116.925,0,0,1208.224,0,19.487,19.487,214.362,0,19.487,0,19.487,0,19.487,0,0,155.9,38.975,1110.786,136.412,58.462,0,331.287,19.487,155.9,721.037,214.362,0,0,19.487,0,0,58.462,155.9,0,77.95,2572.347,0,77.95,58.462,0,0,58.462
"mississippi,grenada",2496.166,32.079,12.03,1926.759,2.005,8.02,8.02,150.371,8.02,94.233,4.01,8.02,1285.174,2.005,20.05,22.054,180.446,4.01,10.025,0,8.02,8.02,6.015,10.025,0,168.416,0,2169.358,316.782,14.035,16.04,571.411,14.035,42.104,884.184,505.248,4.01,0,6.015,4.01,6.015,44.109,140.347,0,288.713,3791.365,0,12.03,8.02,2.005,4.01,14.035
"mississippi,hancock",899.459,73.784,8.784,846.756,5.27,15.811,5.27,105.405,8.784,142.297,17.568,29.865,910,5.27,14.054,15.811,137.027,0,19.324,7.027,24.595,5.27,28.108,56.216,0,289.865,7.027,1336.891,175.676,40.405,3.514,901.216,3.514,189.73,634.189,128.243,3.514,5.27,15.811,3.514,1.757,93.108,179.189,10.541,73.784,1603.918,1.757,49.189,68.513,5.27,1.757,19.324
"mississippi,harrison",1969.944,66.892,7.459,1340.727,4.331,4.812,5.775,140.521,8.422,86.863,8.662,10.106,1292.122,13.234,12.753,9.144,211.022,2.887,11.79,2.647,23.34,5.534,14.437,17.806,2.887,113.331,4.572,1704.542,222.813,13.234,9.384,728.112,8.903,60.155,763.002,346.491,6.497,3.85,8.181,6.256,8.662,69.058,162.658,4.812,222.332,2832.321,4.091,53.899,32.484,4.331,2.647,18.287
"mississippi,hinds",3042.634,30.941,9.349,1881.585,2.115,3.116,3.339,143.684,10.796,47.635,4.341,2.782,1532.892,6.01,7.902,10.907,255.872,0.779,4.229,0.556,13.801,4.897,7.012,10.017,1.669,87.591,1.447,1924.435,293.712,12.577,8.459,610.575,11.13,32.165,758.822,465.666,7.902,1.447,12.354,9.46,7.346,49.861,134.892,6.344,354.703,3692.942,1.002,27.713,12.243,1.113,1.447,12.465
"mississippi,holmes",3513.125,21.719,10.86,1539.368,2.715,2.715,5.43,184.616,5.43,40.724,5.43,0,1867.875,5.43,5.43,27.149,135.747,0,5.43,0,5.43,0,2.715,2.715,0,76.018,2.715,1487.784,168.326,8.145,16.29,567.421,8.145,43.439,936.652,434.39,8.145,2.715,24.434,10.86,0,105.882,244.344,5.43,214.48,3743.895,0,24.434,13.575,0,0,10.86
"mississippi,humphreys",2320.386,28.825,14.412,1210.636,0,0,0,57.649,0,0,0,0,1297.11,0,0,43.237,144.123,0,14.412,0,0,0,0,0,0,172.948,0,1599.769,230.597,0,0,662.968,0,14.412,634.143,216.185,0,0,0,0,28.825,115.299,172.948,0,302.659,2882.467,0,0,14.412,0,0,14.412
"mississippi,issaquena",973.473,243.368,0,486.736,0,0,0,0,0,243.368,0,0,243.368,0,0,243.368,243.368,0,0,0,0,0,0,0,0,0,0,1216.841,243.368,0,0,486.736,0,486.736,243.368,0,0,0,0,0,0,0,0,0,0,2677.05,0,0,243.368,0,0,0
"mississippi,itawamba",740.202,19.871,4.968,658.233,0,7.452,12.419,84.453,2.484,166.421,7.452,12.419,608.555,0,14.903,14.903,99.356,0,7.452,0,19.871,0,0,2.484,0,233.486,12.419,581.232,64.581,4.968,2.484,196.228,2.484,149.034,519.135,146.55,4.968,0,4.968,2.484,0,44.71,124.195,14.903,34.775,1025.85,0,19.871,7.452,4.968,0,19.871
"mississippi,jackson",1509.545,34.444,8.237,1093.971,3.744,6.739,6.739,132.534,128.042,95.844,13.478,11.232,1000.373,10.483,5.241,11.981,160.988,2.246,11.232,1.498,22.463,5.241,8.985,14.976,2.995,194.683,2.995,1460.874,175.215,9.734,4.493,515.911,7.488,56.907,533.882,328.715,7.488,7.488,17.971,7.488,2.995,74.129,158.742,5.241,179.708,2137.773,1.498,60.651,29.203,2.995,1.498,27.705
"mississippi,jasper",1836.939,30.925,12.37,1156.591,0,6.185,0,148.44,0,80.405,0,6.185,1224.626,6.185,12.37,18.555,136.07,0,6.185,0,6.185,0,0,12.37,6.185,142.255,0,1255.551,117.515,0,12.37,333.989,0,92.775,606.128,408.209,6.185,0,18.555,6.185,0,129.885,154.625,6.185,272.139,2405.957,0,61.85,6.185,0,0,49.48
"mississippi,jefferson",3380.995,26.552,0,1345.317,4.425,0,4.425,150.463,8.851,13.276,4.425,17.702,2398.559,4.425,13.276,26.552,234.545,0,0,0,4.425,0,8.851,4.425,0,88.508,0,2641.955,438.113,13.276,4.425,1013.413,22.127,35.403,809.846,504.494,26.552,0,13.276,8.851,0,88.508,92.933,8.851,349.605,5549.434,0,13.276,0,0,0,8.851
"mississippi,jefferson davis",2025.921,10.063,10.063,1690.504,0,3.354,3.354,117.396,3.354,33.542,3.354,0,1321.545,3.354,6.708,20.125,228.084,3.354,0,0,0,0,3.354,6.708,3.354,70.438,0,1677.087,254.917,3.354,3.354,385.73,6.708,26.833,1247.753,466.23,6.708,3.354,0,6.708,0,36.896,154.292,0,540.022,2532.401,0,16.771,13.417,0,3.354,3.354
"mississippi,jones",1229.556,17.331,3.851,660.513,1.926,4.814,7.703,86.656,4.814,77.028,4.814,2.889,793.386,3.851,4.814,21.183,229.158,0.963,5.777,3.851,5.777,1.926,1.926,4.814,0,79.916,2.889,855.971,128.059,8.666,5.777,315.814,3.851,62.585,505.495,184.867,1.926,0.963,5.777,4.814,1.926,52.957,115.542,4.814,210.864,1578.107,0.963,28.885,7.703,2.889,1.926,20.22
"mississippi,kemper",1971.149,30.534,6.785,1302.79,3.393,6.785,6.785,169.634,6.785,115.351,3.393,0,1550.456,3.393,0,33.927,189.99,0,6.785,0,23.749,3.393,3.393,0,6.785,169.634,0,2337.558,349.446,10.178,6.785,586.934,98.388,30.534,892.276,420.693,3.393,3.393,33.927,6.785,3.393,57.676,166.241,13.571,369.802,2707.361,0,13.571,0,0,0,16.963
"mississippi,lafayette",1010.663,35.089,9.548,565.962,0.955,4.058,18.619,87.126,4.774,65.166,8.832,6.206,853.12,13.367,8.832,15.516,90.707,2.864,23.154,5.251,11.696,1.194,9.071,5.729,4.058,107.177,6.922,797.741,115.532,6.684,4.297,365.93,10.025,89.752,615.134,162.078,5.251,5.729,10.98,4.535,4.774,36.283,85.933,3.581,95.958,1519.575,2.626,34.612,15.277,5.968,1.671,13.845
"mississippi,lamar",1351.317,32.606,5.434,851.366,1.811,7.246,7.246,108.685,3.623,94.194,5.434,9.057,766.229,18.114,7.246,9.057,112.308,3.623,14.491,0,12.68,3.623,28.983,19.926,1.811,119.554,3.623,1226.329,157.593,12.68,7.246,295.261,0,121.365,494.517,335.112,3.623,0,10.869,1.811,23.548,43.474,101.439,1.811,166.65,1652.012,0,41.663,47.097,1.811,12.68,25.36
"mississippi,lauderdale",3165.993,25.631,14.537,1789.574,2.295,1.913,3.06,128.92,6.121,55.47,7.268,3.443,1579.936,5.356,14.537,11.859,239.094,0.765,4.973,2.295,16.832,1.53,8.799,11.094,2.678,106.732,1.148,1883.299,297.625,14.537,14.919,596.015,9.181,73.067,785.377,413.92,3.443,3.826,6.886,4.208,3.06,66.946,193.953,2.295,344.679,3668.665,0.765,22.571,15.685,1.148,0,19.128
"mississippi,lawrence",1273.349,51.496,9.363,1048.64,0,0,0,121.717,14.044,117.036,4.681,4.681,898.834,23.407,0,14.044,210.664,0,9.363,0,46.814,4.681,4.681,42.133,0,88.947,0,1802.35,163.85,9.363,0,430.691,9.363,98.31,646.037,168.531,23.407,4.681,14.044,4.681,9.363,79.584,163.85,9.363,187.257,2556.06,14.044,37.451,23.407,0,0,60.859
"mississippi,leake",2099.327,31.055,12.422,1397.481,6.211,12.422,6.211,180.12,6.211,55.899,6.211,6.211,1198.728,12.422,0,6.211,93.165,0,6.211,0,12.422,0,6.211,6.211,12.422,68.321,0,1447.169,248.441,6.211,12.422,453.405,6.211,62.11,981.342,360.239,0,0,6.211,0,0,31.055,124.221,6.211,192.542,2788.751,6.211,68.321,6.211,0,0,37.266
"mississippi,lee",1714.136,28.554,6.692,1057.838,0.446,0.892,6.692,134.293,3.569,75.847,4.908,5.8,970.392,11.154,8.031,12.046,161.509,0,6.246,1.338,14.723,3.569,6.692,8.923,0.892,105.739,4.462,1237.64,163.293,12.492,4.015,431.88,20.077,92.355,663.882,338.187,6.246,4.908,10.262,9.369,12.939,53.985,119.124,4.462,221.74,2379.356,0.892,32.123,13.385,3.569,0.446,20.523
"mississippi,leflore",2252.193,39.558,2.637,928.304,2.637,0,2.637,224.164,5.274,44.833,2.637,0,1450.475,0,10.549,2.637,189.88,0,0,0,10.549,2.637,10.549,7.912,0,71.205,2.637,1930.451,361.3,5.274,10.549,369.212,0,26.372,714.689,411.408,13.186,2.637,0,0,0,34.284,150.322,2.637,271.635,4364.613,0,15.823,7.912,5.274,0,23.735
"mississippi,lincoln",2407.162,18.94,5.166,1663.318,1.722,3.444,1.722,179.074,8.609,60.265,3.444,3.444,1034.838,0,3.444,12.053,260.001,0,5.166,0,24.106,0,1.722,6.887,1.722,111.921,0,1797.623,263.445,8.609,5.166,521.724,1.722,48.212,909.143,458.015,0,8.609,6.887,3.444,1.722,65.431,146.358,8.609,320.266,3572.861,1.722,44.768,6.887,0,0,15.497
"mississippi,lowndes",2178.12,16.485,7.167,1209.828,2.15,7.884,6.451,121.126,5.017,86.007,2.15,2.15,1320.203,8.601,7.167,13.618,212.15,0.717,6.451,0,9.317,2.15,7.167,4.3,1.433,88.874,3.584,1316.619,203.549,11.468,13.618,437.917,16.485,43.003,781.944,358.361,2.15,2.867,24.369,9.317,2.867,74.539,154.095,6.451,226.484,2889.109,0.717,20.785,12.901,1.433,0.717,20.785
"mississippi,madison",2084.154,33.158,13.866,1373.359,0.603,4.823,4.823,122.987,39.79,68.125,6.029,4.22,1266.649,9.043,10.249,15.675,161.572,1.809,15.072,3.617,16.278,6.632,9.043,11.455,4.22,123.59,1.206,1355.875,176.041,10.852,1.809,532.945,4.22,72.346,690.9,398.503,2.412,2.412,10.249,4.823,4.823,51.245,133.839,7.837,174.232,2755.761,1.809,39.79,15.072,2.412,1.206,23.512
"mississippi,marion",1857.612,55.758,8.804,1247.212,2.935,2.935,2.935,99.777,5.869,35.215,8.804,0,994.835,2.935,17.608,38.15,184.881,0,5.869,2.935,2.935,0,5.869,14.673,0,73.365,11.738,1473.178,164.339,14.673,14.673,349.219,17.608,17.608,947.881,507.689,17.608,2.935,0,5.869,2.935,67.496,146.731,0,267.05,2333.02,0,32.281,14.673,0,0,17.608
