county,you,he,she,it,we,they,me,him,her,us,them,mine,yours,his,hers,its,ours,theirs
"texas,fort bend",20576.16,2855.49,2685.43,11611.87,3602.4,2976.03,12098.96,1034.83,1848.62,707.31,1353.35,259.97,115.54,1047.76,10.04,815.38,11.07,10.92
"texas,franklin",23079.17,2612.03,2824.19,12503.77,4097.2,2201.83,13805.07,999.55,1951.95,759.09,1145.71,320.61,165.02,721.37,18.86,433.77,18.86,42.43
"texas,freestone",22613.17,2376.41,3389.17,12247,3783.26,2752.15,14046.85,804.37,2012.56,666.17,1349.62,369.26,149,767.66,11.88,1139.08,22.67,8.64
"texas,frio",23960.89,2761.01,2366.12,13588.69,3330.09,2222.23,14050.66,1247.43,1711.57,654.55,1065.67,467.38,161.2,945.58,9.74,538.79,18.39,24.88
"texas,gaines",21777.85,2004.65,1863.83,13527.28,3586.84,2360.86,11978.23,853.22,1590.47,737.25,1225.99,347.92,74.55,919.49,8.28,679.26,8.28,8.28
"texas,galveston",20926.48,2586.58,2510.16,11845.21,3702.92,2683.88,12931.22,1000.36,1768.04,680.57,1310.92,302.07,118.81,930.64,13.26,678.31,12.46,10.43
"texas,garza",18845.59,2209.23,2294.67,12144.66,4149.94,2843.93,10997.33,842.19,1733.21,866.6,1122.92,280.73,97.65,866.6,12.21,903.22,12.21,0
"texas,gillespie",20011.05,1794.07,1495.06,11226.17,4288.35,2047.66,9469.95,836.48,1688.09,783.49,1059.79,295.23,128.69,787.27,11.36,416.35,18.93,11.36
"texas,glasscock",19038.77,2244.41,1857.44,15427.08,4488.82,3147.33,9932.15,825.53,1470.47,567.55,1676.86,361.17,103.19,902.92,25.8,283.78,0,0
"texas,goliad",21095.5,2754.99,2261.74,12331.27,4264.82,2225.64,12752.34,1148.91,1774.5,727.85,1215.08,421.07,108.28,1070.71,12.03,511.3,12.03,18.05
"texas,gonzales",23640.57,2981.22,3265.67,12741.32,4166.88,2703.62,13653.46,1145.99,2374.04,696.08,1371.64,391.12,149.06,1155.57,17.78,831.46,12.31,10.94
"texas,gray",21592.67,2704.73,2176.43,13817.14,3842.61,2876.31,11536.86,925.66,1462.99,686.34,1151.43,343.17,171.59,988.87,18.06,501.21,9.03,4.51
"texas,grayson",23765.4,2423.77,2279.26,13412.31,3816.28,2519.28,12610.5,897.68,1770.33,687.27,1234.26,336.58,116.66,892.39,10.93,550.52,15.51,9.16
"texas,gregg",21333.35,2578.82,2561.18,12441.62,3709.88,2699.03,12066.24,939.88,1878.94,774.96,1325.51,284.71,122.25,1061.72,8.62,540.71,10.26,10.26
"texas,grimes",20737.95,2888.55,2618.41,12445.34,3645.19,2727.17,14010.07,1206.88,1838.38,689.98,1404.52,385.92,133.32,990.53,25.73,505.2,11.7,12.86
"texas,guadalupe",22451.76,2395.75,2520.29,12603.31,3646.1,2484.64,12824.62,927.19,1812.09,628.72,1261.77,344.15,126.24,913.3,11.88,876.11,13.27,9.88
"texas,hale",21318.1,2404.67,2533.66,12363.32,3467.53,2410.67,13335.19,1028.86,1773.76,670.91,1238.83,332.95,105.99,827.89,15,657.91,15,1
"texas,hall",19754.01,2790.27,2318.28,10938.98,3498.25,2818.03,10952.86,930.09,1596.42,610.81,1249.38,333.17,180.47,1096.67,13.88,1318.79,13.88,0
"texas,hamilton",19954.11,2254.81,1636.24,11812.83,4589.44,2394.49,9777.51,1097.48,1336.92,957.8,1157.34,259.4,139.68,758.26,0,518.81,39.91,0
"texas,hansford",17984.21,2924.26,1340.29,13963.35,3972.12,3094.84,9430.74,1072.23,1242.81,706.7,1242.81,194.95,146.21,1340.29,0,609.22,0,24.37
"texas,hardeman",27296.43,2109.44,1946.03,12381.81,4181.74,1738.06,13926.75,898.74,1433.53,638.77,1143.85,356.52,126.27,735.33,7.43,423.37,37.14,14.86
"texas,hardin",24661.24,2723.72,3190.13,12817.49,3684.74,2915.71,13981.01,999.2,2111.26,682.18,1409.17,463.64,122.27,908.46,16.05,812.19,14.94,11.06
"texas,harris",18633.45,2777.9,2574.69,11309.73,3417.35,2908.55,11772.33,1067.9,1819.04,726.58,1349.17,255.27,112.33,1047.59,11.14,865.07,10.65,13.91
"texas,harrison",19901.79,2910.87,2567.75,13035.54,4067.02,3315.18,11699.63,965.67,1777.43,767.61,1646.87,317.26,143.81,1021.17,10.72,616.87,15.14,8.2
"texas,hartley",18393.19,2265.04,1732.89,12907.98,3902.41,2497,10779.39,805.04,1432.7,791.4,1146.16,245.61,81.87,1200.74,13.64,313.83,27.29,13.64
"texas,haskell",22454.49,2163.14,1282.57,11830.24,3503.13,2182.28,12232.24,593.43,957.14,593.43,1244.28,382.86,229.71,650.86,0,555.14,0,19.14
"texas,hays",20220.04,2140.24,2042.78,12933.28,3617.51,2423.37,11569.12,811.98,1541.97,720.62,1172.26,301.18,115.13,841.03,10.25,599.46,13.02,9.68
"texas,hemphill",22683.48,1728.08,1559.24,12891.05,3088.69,2194.86,11033.87,635.61,1042.81,595.89,1122.26,367.46,129.11,605.82,0,903.76,69.52,19.86
"texas,henderson",23232.47,2421.66,2737.44,12876.9,3899.25,2713.61,13291.25,922.41,1732.7,709.55,1413.13,364.52,128.37,869.87,16.25,726.34,16.25,9.21
"texas,hidalgo",23122.91,2327.8,2147.11,12724.53,3399.94,2446.24,13595.95,980.28,1683.14,666.65,1193.12,364.94,138.52,852.22,10.06,976.47,11.92,15.54
"texas,hill",22095.91,2629.87,2713.46,12087.61,4064.57,2621.03,13682.25,923.51,1902.48,776.42,1303.68,368.92,121.37,901.81,11.25,749.9,16.07,10.45
"texas,hockley",22037.77,2125.55,2128.32,11755.5,3551.8,2125.55,11808.02,729.71,1522.99,749.06,972.95,353.8,149.26,765.64,22.11,541.75,11.06,13.82
"texas,hood",22125.09,2576.6,1869.9,12182.41,4356.18,2319.06,12736.55,1046.02,1530.58,981.33,1236.43,288.05,106.19,1039.92,10.98,693.28,20.75,10.98
"texas,hopkins",23814.33,2440.79,2672.71,12614.17,4023.89,2360.08,14160.99,901.63,1859.97,759.11,1270.46,356.06,130.78,878.64,9.2,610.96,14.3,10.22
"texas,houston",24331.38,3061.16,3573.38,12560.48,4047.13,3055.09,13925.05,1046.71,2245.26,718.73,1595.37,332.03,163.99,939.4,24.3,633.69,8.1,12.15
"texas,howard",22763.61,2592.14,2035.34,13584.73,3893.17,2540.32,12048.86,1022.08,1543.59,874.34,1288.9,367.15,145.54,1167.62,8.82,667.05,15.44,12.13
"texas,hudspeth",14701.29,1691.3,1587.22,9679.43,3798.92,1977.52,8898.83,728.56,1014.78,2133.64,832.64,182.14,130.1,546.42,0,650.5,26.02,0
"texas,hunt",21891.01,2438.37,2299.05,12752.25,4027.18,2749.99,12448.87,852.97,1625.48,749.2,1350.26,339.2,123.11,866.62,10.8,740.38,17.91,12.23
"texas,hutchinson",23013.46,2538.47,2076.93,13367.94,3903.02,2602.01,12732.48,1073.58,1642.15,722.41,1387.96,284.28,147.16,889.63,3.34,953.18,6.69,16.72
"texas,irion",20736.03,1828.82,1519.33,13448.88,3967.14,2363.4,10297.68,731.53,1322.38,1181.7,1378.65,337.63,28.14,956.62,28.14,478.31,28.14,0
"texas,jack",23306.97,2291.29,2969.51,13060.33,4124.32,2181.3,12794.55,925.68,2025.5,724.05,1118.15,421.6,137.48,751.54,18.33,504.08,0,9.16
"texas,jackson",22231.34,2583.82,2242.05,13285.94,3973.71,3041.8,12971.51,1130.14,1556.22,776.97,1487.86,314.43,125.32,922.79,9.11,868.11,18.23,13.67
"texas,jasper",21207.16,3987.03,3390.09,12002.02,3827.11,3031.19,13500.87,1690.4,2324.53,606.24,1500.72,325.43,148.77,1320.33,9.3,794.06,13.02,9.3
"texas,jeff davis",24154.92,1641.82,1799.25,12774.67,3800.91,2721.36,11965,629.74,1326.95,539.77,1304.45,427.32,179.93,832.15,22.49,472.3,0,0
"texas,jefferson",20548.62,2899.02,3080.53,12180.71,3647.57,3239.43,13144.25,1003.45,2021.56,659.35,1547.6,265.88,123.62,1076.18,17.78,779.19,14.66,9.08
"texas,jim hogg",23892.81,2405.7,2386.76,13815.4,3302.31,2348.87,13607.03,972.38,1932.13,599.85,1243.89,397.79,183.11,940.81,12.63,347.28,25.26,18.94
"texas,jim wells",25805.67,2187.99,2372.95,13085.22,3857.36,2263.2,15368.6,929.9,1846.8,630.41,1150.75,488.54,149.06,743.23,12.31,619.13,12.65,22.91
"texas,johnson",23969.6,2495.93,2426.65,12831.53,3971.93,2399.71,13185.06,949.27,1739.64,808.79,1245.08,368.38,132.23,934.43,8.8,749.14,9.9,10.45
"texas,jones",26782.26,2080.42,1698.1,13033.63,3644.45,1876.84,21990.84,834.15,993.04,571,1077.45,258.19,168.82,824.22,4.96,680.23,29.79,4.96
"texas,karnes",21714.22,2634.34,2566.08,13329.78,3632.21,2277.76,13572.28,1017.63,1937.36,649.38,1302.35,368.25,162.57,881.11,10.78,959.25,7.18,17.07
"texas,kaufman",24692.11,2813.47,2469.32,12222.49,4080.02,2557.37,13680.79,1041.2,1693.77,746.91,1277.44,395.13,137.31,958.51,10.5,731.63,16.81,15.66
"texas,kendall",19255.38,2466.91,1808.83,12334.57,5553.74,2379.65,9929.47,988.95,1376.16,768.98,1185.28,205.43,114.53,985.31,1.82,556.28,10.91,16.36
"texas,kenedy",20257.38,2317.47,2126.61,11205.63,6107.2,2726.43,11614.59,790.66,1254.16,2044.82,1254.16,381.7,54.53,1090.57,27.26,327.17,27.26,0
"texas,kent",15400.41,821.36,2669.41,13141.68,2874.74,1232.03,10882.96,616.02,1848.05,1026.69,821.36,410.68,0,616.02,0,0,0,0
"texas,kerr",20171.72,2578.72,1863.38,12388.78,3740.41,2241.52,11149.12,1040.84,1533.98,840.08,1169.49,282.63,134.49,1048.64,3.9,526.27,25.34,7.8
"texas,kimble",25544.47,1875.11,2459.16,12295.77,4764.61,2182.5,12341.88,507.2,1521.6,922.18,1075.88,445.72,215.18,737.75,15.37,522.57,0,15.37
"texas,king",21125.41,1152.3,2880.74,12675.25,3648.93,2304.59,10178.61,576.15,2304.59,1344.34,2112.54,0,384.1,768.2,0,0,0,0
"texas,kinney",23154.24,2157.55,1999.68,13471.56,3473.14,2789.03,11419.25,894.6,1683.94,420.99,1210.34,631.48,52.62,1578.7,0,526.23,0,0
"texas,kleberg",20974.37,2467.57,2506.23,13264.16,3654.82,2502.16,13309.43,1075.59,1874.46,661.27,1228.19,374.64,130.22,857.37,10.68,768.61,13.99,13.73
"texas,knox",28291.25,1841,1803.43,13056.06,3512.93,2367,12360.99,939.28,1521.64,882.93,1239.86,319.36,93.93,845.36,0,244.21,0,0
"texas,la salle",28748.52,2399.56,2270.5,18634.03,3706.09,2154.19,12587.33,1097.81,1733.55,772.77,1094.62,552.89,181.64,807.82,14.34,576.79,20.71,15.93
"texas,lamar",21918.09,2566.26,2545.43,13056.34,3691.59,3191,11828.48,919.5,1620.33,717.65,1464.14,297.95,145.77,1010,12.01,865.03,20.82,26.43
"texas,lamb",23671.75,2332.43,2674.66,13183.74,3611.84,2969.5,12694.08,831.88,1948.08,605.48,1216.23,389.62,200.07,931.92,21.06,874,26.32,10.53
"texas,lampasas",23149.35,2770.26,2416.61,12746.14,3561.06,2505.02,12338.46,1056.04,1738.78,756.42,1336.01,437.15,167,997.1,4.91,613.98,19.65,9.82
"texas,lavaca",22945.01,3038.46,2337.74,12484.83,4067.19,2609.08,12326.79,1133.09,1693.67,650.03,1341.81,354.83,164,1046.62,8.95,656,11.93,14.91
"texas,lee",22248.99,2943.56,2777.7,13658.24,3875.9,3006.36,13772.57,1120.74,1956.47,723.01,1449.24,410.62,140.09,1048.28,12.88,747.16,12.88,8.05
"texas,leon",22500.14,2457.02,2899.23,11867.78,4065.56,2354.76,12453.71,994.97,2006.52,746.23,1415.07,378.64,143.72,1000.5,16.58,798.74,11.05,8.29
"texas,liberty",22698.71,2907.36,2953.95,11731.94,3678.11,2781.07,13828.46,1075.99,1836.96,640.75,1467.89,348.57,138.4,1007.02,14.91,1036.38,8.85,16.78
"texas,limestone",20350.61,3334.82,3563.66,11810.75,3700.97,3131.23,15027.2,1216.03,1915.19,618.67,1691.08,340.9,123.89,1107.13,18.94,688.11,11.84,10.26
"texas,lipscomb",24477.25,1865.98,1481.81,12485.59,4308.22,2579.44,11662.37,932.99,1372.04,493.94,795.78,301.85,109.76,987.87,0,164.65,54.88,0
"texas,live oak",23382.59,2000.68,2355.86,12841.53,4222.94,2342.82,11831.41,860.23,1671.58,729.89,1130.68,364.95,117.3,821.13,19.55,677.76,26.07,19.55
"texas,llano",20890.05,2075.17,1852.83,11650.6,4007.06,2065.29,11161.45,746.07,1398.27,790.54,904.18,316.22,98.82,894.3,4.94,696.66,4.94,19.76
"texas,loving",18741.63,956.21,382.48,8032.13,3442.34,2677.38,9370.82,573.72,191.24,764.97,1338.69,382.48,0,573.72,0,1338.69,0,0
"texas,lubbock",19117.37,2403.88,1949.98,12525.33,3580.32,2431.58,10682.97,870.32,1436.16,764.18,1152.12,268.72,112.46,953.26,10.22,524.89,15.24,8.66
"texas,lynn",21601.25,1892.81,2241.48,12967.39,4084.48,2772.8,11340.24,531.31,1494.32,780.37,1245.27,249.05,182.64,498.11,16.6,531.31,33.21,0
"texas,madison",23173.36,2545.24,3704.91,12125.17,4503.58,3226.93,13557.12,976.14,2377.84,804.72,1536.82,274.29,121.01,853.12,16.14,843.03,20.17,16.14
"texas,marion",21687.06,2498.17,2039.79,12880.45,3094.06,2973.74,11803.26,653.19,1581.41,658.92,1655.89,303.68,85.95,865.19,11.46,687.57,22.92,5.73
"texas,martin",23256.49,2586.2,2702,13828.44,3657.35,3628.4,12429.19,955.35,1457.15,636.9,1621.2,279.85,115.8,849.2,9.65,357.05,9.65,19.3
"texas,mason",25397.96,2853.18,1980.08,12847.1,4100.47,2744.04,12239.04,1122.56,1543.52,795.15,1060.2,327.41,171.5,1138.15,15.59,265.05,15.59,15.59
"texas,matagorda",19675.74,3203.24,3237.69,12701.19,3589.1,2871.74,12847.42,1228.78,1963.75,684.44,1503.62,347.58,113.31,1113.94,12.25,759.47,9.19,13.78
"texas,maverick",22954.68,2026.59,2264.57,12780.36,3311.13,2495.17,14480.26,909.08,1809.29,733.18,1194.37,421.28,127.12,765.7,7.39,1228.37,23.65,16.26
"texas,mcculloch",27784.65,1779.26,1673.21,13880.54,3405.33,2333.06,11665.31,742.34,1107.62,530.24,1190.1,577.37,188.53,860.17,0,424.19,23.57,23.57
"texas,mclennan",19605.06,2651.64,2243.07,12723.8,3930.1,2740.6,11150.69,983.16,1614.08,772.99,1285.63,262.91,109.82,997.25,9.73,573.57,13.7,9.47
"texas,mcmullen",17161.8,2116.54,2295.04,12520.72,4335.08,2550.05,9894.17,637.51,1326.02,561.01,1173.02,280.5,178.5,1045.52,0,943.52,25.5,0
"texas,medina",23587.16,2594.72,2251.47,12518.27,3901.19,2273.18,13159.94,1134.84,1801.73,828.01,1160.06,339.75,135.9,921.18,10.51,892.46,16.11,11.91
"texas,menard",18915.15,2851.53,2946.58,12641.78,3073.32,2122.81,12420,1140.61,1710.92,633.67,1267.35,190.1,63.37,887.14,0,728.72,0,0
"texas,midland",20442.51,2594.66,2250.96,13016.56,3483.19,2632.74,11607.6,987.8,1669.99,687.39,1281.38,328.73,128.89,998.54,12.04,556.23,14.32,19.85
"texas,milam",23717.39,3161.14,2820.56,12497.77,4204.42,2597.42,13008.65,1240.97,1935.83,796.65,1473.9,389.52,133.1,1072.64,7.83,679.21,13.7,7.83
"texas,mills",20154.06,2222.5,1717.39,13360.27,5076.4,1919.43,11390.33,606.14,1439.58,858.69,1086,252.56,126.28,606.14,0,429.35,50.51,25.26
"texas,mitchell",28125.9,2375.78,2583.18,14389.78,3617.09,2202.93,15907.63,967.91,1891.82,681.93,1184.74,527.95,141.41,782.5,18.86,320.54,9.43,9.43
"texas,montague",18463.61,2427.1,1448.29,11776.99,4199.77,2478.32,9261.68,873.53,944.66,995.88,1135.3,270.31,133.73,938.97,5.69,597.53,22.76,14.23
"texas,montgomery",21554.78,2549.41,2249.68,11905.17,3636.41,2480.41,12224.14,1013.02,1683.39,738.89,1246.65,307.05,132.59,989.59,9.26,773.59,13.28,15.13
"texas,moore",19033.17,2077.72,1918.48,12193.36,3488.15,2017.06,11253.08,864.46,1387.68,674.88,1364.93,257.82,113.74,788.63,0,955.45,15.17,7.58
"texas,morris",22590.97,3257.6,3071.09,13708.94,3810.72,3280.11,14416.41,1466.4,1852.3,691.4,1607.9,321.58,109.34,1032.27,9.65,382.68,16.08,12.86
"texas,motley",14802.63,616.78,411.18,6167.76,1439.14,1439.14,6784.54,0,205.59,616.78,1233.55,205.59,0,411.18,0,0,0,0
"texas,nacogdoches",20263.11,2363.79,2345.11,12823.65,3671.24,2725.89,11628.29,874.75,1666.52,716.5,1201.4,282.97,106.6,883.26,8.24,657.98,10.71,9.62
"texas,navarro",22240.78,2679.94,3083.73,12410.78,3655.83,3006.69,13659.28,903.19,1971.53,644.8,1519.15,297.11,137.89,918.21,12.64,1037.52,11.06,14.22
"texas,newton",19805.02,2644.95,3155.02,12062.72,3617.8,2290.26,14086.12,969.48,2023.4,662.08,1439.01,293.88,111.47,864.76,13.51,1121.48,13.51,3.38
"texas,nolan",20176.31,2308.68,2556.69,12542.72,4033.8,2549.39,11875.28,930.04,1900.19,656.5,1327.58,324.6,98.47,937.33,7.29,762.26,7.29,18.24
"texas,nueces",21225.62,2525.54,2495.19,12177.36,3528.22,2445.91,12997.41,1036.27,1893.08,680.73,1207.67,359.21,120.84,918.52,11.65,998.72,11.51,14.1
"texas,ochiltree",21142.56,1836.09,1759.13,13116.52,3232.4,2451.79,11984.08,593.71,1341.34,571.72,1319.35,406.8,98.95,890.56,10.99,670.67,21.99,0
"texas,oldham",20799.55,1448.62,2205.36,13232.15,5772.85,1924.28,9707.9,454.04,1578.34,864.85,1167.54,345.94,194.59,605.39,0,497.29,21.62,0
"texas,orange",22101.35,2543.52,2874.94,12306.31,3750.19,2745.08,13788.67,946.36,1988.53,712.26,1391.07,346.19,124.73,912.92,20.49,671.28,13.56,12.96
"texas,palo pinto",22942.44,2550.86,2280.5,13185.03,3626.19,2344.65,13111.71,997.43,1706.17,693.47,1385.4,343.68,132.89,933.28,15.28,679.72,9.16,9.16
"texas,panola",23016.45,2587.1,2474.12,13893.68,4044.4,2701.51,12808.21,992.51,1723.3,742.24,1378.64,450.49,145.87,888.11,12.87,667.87,20.02,10.01
"texas,parker",23037.59,2338.57,2277.16,12860.77,3899.8,2427.59,12767.61,913.28,1717.18,818.74,1290.39,364.69,130.42,904.31,13.8,575.85,15.87,11.73
"texas,parmer",25125.63,2519.8,2592.21,13120.36,3808.67,2650.14,13786.51,984.75,1723.31,970.27,1390.24,405.49,217.22,796.49,0,941.31,0,43.45
"texas,pecos",21396.77,2496.26,2835.95,12901.58,3518.47,2325.63,14124.43,1055.38,1913.28,704.64,1205.47,497.67,135.87,864.21,18.96,1082.24,15.8,9.48
"texas,polk",22508.88,2575.2,2750.64,12265.54,3669.91,2657.28,14275.42,1086.51,1979.11,682.27,1358.39,311.9,127.22,927.48,17.44,824.88,9.23,8.21
"texas,potter",20039,2536.98,2418.84,12091.4,3777.18,2791.01,11807.98,931.81,1673.38,758.21,1280.69,305.06,134.78,922.94,12.2,1122.06,11.65,11.65
"texas,presidio",18242.79,2232.41,1386.65,11761.93,3599.39,2606.11,9362.34,747.41,1091.62,609.73,1170.29,245.86,78.67,1258.8,9.83,393.38,0,9.83
"texas,rains",23942.41,2535.59,2001.27,12371.94,3987.97,2351.01,12488.52,1029.78,1539.81,752.91,1160.93,310.88,106.86,932.63,9.71,961.78,9.71,14.57
"texas,randall",20727.9,2394.06,1965.72,13182.13,3927.57,2539.07,12436.32,892.58,1373.72,806,1152.33,306.91,99.61,998.52,10.56,597.28,16.54,12.32
"texas,reagan",19636.33,1734,2062.05,12137.97,3303.97,2600.99,11153.81,796.7,1382.51,773.27,1335.64,281.19,140.59,562.38,23.43,1288.78,23.43,0
"texas,real",17553.01,1633.65,2085.51,11505.04,3510.6,1737.92,10948.91,486.62,2120.26,764.68,1286.06,243.31,69.52,695.17,0,486.62,139.03,34.76
"texas,red river",22141.39,3301.11,2628.52,11982.95,3672.19,2821.79,13467.28,1294.93,1859.29,699.65,1399.3,340.16,96.64,1117.12,11.6,981.83,11.6,7.73
"texas,reeves",23071.64,2538.01,2638.29,13882.2,3725.69,2896.77,11518,759.85,1851.7,784.36,1417.19,474.62,153.75,889.09,13.37,1060.66,28.97,11.14
"texas,refugio",24977.24,2355.1,3183.41,13024.37,4366.44,2420.93,14297,980.07,2216.14,766.14,1228.75,447.98,166.39,804.54,14.63,762.48,7.31,9.14
"texas,roberts",19245.19,1499.62,1624.59,14246.44,2374.41,2999.25,7373.16,999.75,999.75,624.84,1499.62,249.94,0,1249.69,0,124.97,124.97,0
"texas,robertson",20502.41,2872.11,3531.25,12566.83,4231.45,2865.63,12793.75,1091.36,2295.09,788.8,1471.71,330.65,125.34,970.34,15.13,901.18,10.81,6.48
"texas,rockwall",22273.97,2414.06,2153.44,12187.81,3915.09,2446.08,12347.59,893.6,1640.37,752.56,1245.18,298.1,126.05,933.46,8.52,627.53,14.65,12.26
"texas,runnels",17606.76,1418.92,1495.2,9459.44,2914.12,2136,7796.41,305.14,991.72,884.91,915.43,198.34,137.31,656.06,30.51,350.92,30.51,30.51
"texas,rusk",22388.98,2712.55,2608.75,12581.7,3921.11,2949.07,13291.27,1056.88,1706.57,726.54,1465.05,322.35,124.75,991.01,6.99,456.08,14.97,4.99
"texas,sabine",21935.74,2695.42,2296.43,12625.9,3679.6,2748.62,13193.36,1090.58,1347.71,638.39,1259.04,372.39,159.6,1196.98,8.87,673.85,0,53.2
"texas,san augustine",22739.2,2872.83,3116.29,12237.94,3700.6,3300.24,14894.36,1065.82,1498.63,660.05,1536.51,422,211,930.56,27.05,2391.32,16.23,21.64
"texas,san jacinto",21795.92,3268.75,3071.22,12735.17,4222.4,3011.75,13253.42,1280.74,2140.94,1138.43,1361.45,373.81,118.94,1112.95,14.87,866.57,10.62,12.74
"texas,san patricio",24013.62,2314.86,2481.57,12634.66,3766.7,2160.4,14055.45,1089.8,1958.94,682.4,1151.1,408.62,143.02,841.36,10.62,872.41,14.3,13.89
"texas,san saba",18294.6,2110.92,1907.23,12591.43,3758.91,2536.8,10573.09,648.09,1759.1,722.15,999.91,370.34,111.1,1092.49,0,388.85,18.52,0
"texas,schleicher",22661.42,2563.34,2284.72,12853.85,4012.18,2749.09,11869.38,928.75,1578.87,835.87,1281.67,557.25,148.6,947.32,18.57,650.12,18.57,37.15
"texas,scurry",21621.45,2240.18,2180.75,13575.42,3924.83,2170.41,11637.55,726.05,1529.62,821.66,1250.57,315.23,147.28,886.25,2.58,648.54,20.67,15.5
"texas,shackelford",22718.08,3145.93,1348.25,11932.05,3842.52,2134.74,10134.38,853.89,988.72,1033.66,1101.07,426.95,157.3,988.72,22.47,202.24,22.47,0
"texas,shelby",21179.1,2711.23,3017.1,13954.1,3910.95,3073.52,12418.82,1104.69,1927.26,724.58,1389.77,481.07,142.54,953.24,11.88,647.37,26.73,17.82
"texas,sherman",20290.55,2611.36,1800.94,13657.1,5282.75,2701.41,10715.57,540.28,1140.59,1020.53,1170.61,480.25,0,1290.67,0,1290.67,0,0
"texas,smith",21573.07,2591.61,2713.89,12576.88,3714.4,2970.76,12659.77,936.22,1800.23,728.85,1333.52,302.41,133.12,945.73,14.21,682.72,10.98,12.15
"texas,somervell",24093.11,2406.7,1661.59,13609.42,4392.42,2231.6,11742.92,961.19,1158.64,745.11,1158.64,324.12,89.41,827.07,11.18,476.87,11.18,11.18
"texas,starr",25047.91,2044.73,1721.11,13092.48,3422.78,2157.46,15516.22,885.34,1368.34,649.18,1167.17,498.55,202.14,697.77,9.72,734.7,9.72,13.61
"texas,stephens",28123.32,2881.78,1741.51,14305.26,4270.85,2228.72,13341.21,1109.18,1378.7,818.92,1285.4,383.55,186.59,818.92,10.37,694.53,20.73,20.73
"texas,sterling",21434.5,2392.46,1757.73,13085.3,3661.93,2245.98,11181.09,1074.17,1318.3,878.86,976.51,390.61,244.13,1367.12,0,390.61,0,0
"texas,stonewall",23989.17,4546.33,2031.34,11510.93,3192.11,2998.65,10833.82,1450.96,967.3,290.19,967.3,290.19,96.73,1644.42,0,1450.96,0,0
"texas,sutton",24378.03,2764.31,2318.45,14438.87,3841.22,2613.4,12641.73,987.74,1893.17,864.27,1248.4,377.26,116.61,1056.34,6.86,322.39,6.86,0
"texas,swisher",20426.91,2568.25,2602.26,12203.42,3325.11,1921.93,14465.52,1182.07,1777.36,510.25,977.97,493.24,110.55,960.97,8.5,1292.63,8.5,0
"texas,tarrant",20278.42,2692.8,2417.89,11738.93,3668.08,2720.75,12278.59,1004.03,1707.3,720.2,1283.74,294.25,116.4,1008.44,10.6,835.97,13.4,13.45
"texas,taylor",21300.07,2536.54,2122.47,12931,3952.87,2543.2,11347.19,975.9,1570.78,793.36,1241.03,328.58,127.49,993.29,7.53,681.22,17.96,10.14
"texas,terrell",29521.9,1045.02,2002.96,13454.67,6052.43,1219.19,13236.96,348.34,1306.28,1132.11,914.39,261.26,43.54,348.34,0,522.51,0,43.54
"texas,terry",22362.86,3239.36,2588.99,13420.22,3301.9,2639.02,11606.67,1275.73,1550.89,650.37,1213.2,425.25,125.07,1088.13,12.51,650.37,12.51,62.54
"texas,throckmorton",19406.86,2323.36,1503.35,12026.79,5056.72,1913.35,11480.11,683.34,1230.01,273.34,410,410,0,820.01,0,2050.02,0,0
"texas,titus",22220.8,2974.57,2835.97,12719.23,4064.18,2643.35,14361.11,1145.76,1857.95,757.68,1273.7,368.89,148.55,937.51,9.24,752.71,12.79,22.03
"texas,tom green",21050.67,2424.95,2483.57,13068.74,3625.37,2510.44,11625.61,882.91,1820.78,750.41,1269.41,347.12,122.12,895.43,15.57,544.34,13.43,12.52
"texas,travis",16918.04,2220.14,1789.04,11600.54,3630.5,2481.37,9731.99,831.32,1405.45,821.8,1131.36,234.28,100.72,956.38,9.76,709.99,13.17,13.86
"texas,trinity",24800.26,2805.24,2660.42,12776.65,3690.66,2490.78,13798.61,1042.65,1696.38,881.29,1129.54,314.45,111.71,901.98,8.28,831.64,16.55,8.28
"texas,tyler",25987.63,2779.85,2401.97,12892.8,4179.12,2562.85,13674.75,1028.88,1979.19,673.45,1279.55,288.09,101.02,1077.52,11.22,864.26,7.48,22.45
"texas,upshur",26061.21,2729.18,2429.47,12453.13,3679.78,2440.07,13729.17,973.3,1659.01,643.32,1298.75,398.1,155.91,1047.47,12.11,496.49,4.54,10.6
"texas,upton",17329.73,2310.63,1590.26,12776.43,4077.58,3166.92,9541.54,761.15,910.66,706.78,1386.38,380.57,108.74,1005.8,0,747.56,0,13.59
"texas,uvalde",23081.18,2259.91,2392.85,13064.73,3406.63,2228.7,13914.37,965.23,1872.67,617.29,1164.06,387.25,123.69,893.56,10.4,536.37,6.94,25.43
"texas,val verde",22730.65,2580.8,2003.98,13312.82,3396.96,2406.86,12975.35,1492.58,1618.95,808.73,1153.63,359.77,127.85,1089.7,5.95,657.09,16.35,13.38
